recipe_id	recipe_name	category	menu_roles	pricing_status	ingredient	qty_per_person	unit
bistecca_bovino_pizzaiola_v61	Bistecca di bovino alla pizzaiola	secondo	secondo	ALLOWED	origano	1	g
bistecca_bovino_pizzaiola_v61	Bistecca di bovino alla pizzaiola	secondo	secondo	ALLOWED	olio extravergine di oliva	8	ml
riso_pomodoro_semplice_v61	Riso al pomodoro	primo	primo	ALLOWED	riso	90	g
riso_pomodoro_semplice_v61	Riso al pomodoro	primo	primo	ALLOWED	passata di pomodoro	120	g
riso_pomodoro_semplice_v61	Riso al pomodoro	primo	primo	ALLOWED	olio extravergine di oliva	8	ml
riso_parmigiano_v61	Riso al parmigiano	primo	primo	ALLOWED	riso	90	g
riso_parmigiano_v61	Riso al parmigiano	primo	primo	ALLOWED	parmigiano	20	g
riso_parmigiano_v61	Riso al parmigiano	primo	primo	ALLOWED	olio extravergine di oliva	5	ml
riso_limone_v61	Riso al limone	primo	primo	ALLOWED	riso	90	g
riso_limone_v61	Riso al limone	primo	primo	ALLOWED	limone	0.25	pz
riso_limone_v61	Riso al limone	primo	primo	ALLOWED	olio extravergine di oliva	8	ml
provola_piastra_v61	Provola alla piastra	secondo	secondo	ALLOWED	provola	120	g
provola_piastra_v61	Provola alla piastra	secondo	secondo	ALLOWED	origano	1	g
mozzarella_origano_v61	Mozzarella con origano	secondo	secondo	ALLOWED	mozzarella	150	g
mozzarella_origano_v61	Mozzarella con origano	secondo	secondo	ALLOWED	olio extravergine di oliva	6	ml
mozzarella_origano_v61	Mozzarella con origano	secondo	secondo	ALLOWED	origano	1	g
ricotta_piatto_v61	Ricotta al piatto	secondo	secondo	ALLOWED	ricotta	150	g
ricotta_piatto_v61	Ricotta al piatto	secondo	secondo	ALLOWED	olio extravergine di oliva	5	ml
tonno_naturale_limone_v61	Tonno al naturale con limone	secondo	secondo		tonno al naturale	100	g
tonno_naturale_limone_v61	Tonno al naturale con limone	secondo	secondo		limone	30	g
tonno_naturale_limone_v61	Tonno al naturale con limone	secondo	secondo		prezzemolo	2	g
tonno_naturale_limone_v61	Tonno al naturale con limone	secondo	secondo		olio extravergine di oliva	5	ml
sgombro_naturale_limone_v61	Sgombro al naturale con limone	secondo	secondo		sgombro al naturale	100	g
sgombro_naturale_limone_v61	Sgombro al naturale con limone	secondo	secondo		limone	30	g
sgombro_naturale_limone_v61	Sgombro al naturale con limone	secondo	secondo		prezzemolo	2	g
sgombro_naturale_limone_v61	Sgombro al naturale con limone	secondo	secondo		olio extravergine di oliva	5	ml
